,cameras,date,err,frame_count,frame_number,frame_timestamp,name,ncameras,oid,type,x,y,z
239,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.442254+01:00,0.5713512004778817,,37826,,,2,28,BVIEW_tracked_3d_object,0.8924192962976436,-0.6233563101134094,0.17191001872754358
240,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.458367+01:00,0.63286277555389,,37827,,,2,28,BVIEW_tracked_3d_object,0.8926065067797734,-0.6255427461215004,0.17157148650792334
241,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.471710+01:00,0.8420048191003711,,37828,,,2,28,BVIEW_tracked_3d_object,0.8925266004245107,-0.6252951267247091,0.1717581992238131
242,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.490627+01:00,0.9632786190039113,,37829,,,2,28,BVIEW_tracked_3d_object,0.8871418347394188,-0.6290268870128457,0.17150065641580334
243,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.502907+01:00,1.2569430088822604,,37830,,,2,28,BVIEW_tracked_3d_object,0.8879958772218319,-0.6287899410965267,0.1720488524312716
244,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.513054+01:00,1.8451103416487578,,37831,,,2,28,BVIEW_tracked_3d_object,0.8912859456183339,-0.6271498388450134,0.17194307903719652
245,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.523065+01:00,0.036615490751498246,,37832,,,2,28,BVIEW_tracked_3d_object,0.8919030164099552,-0.6262528756423432,0.17135914306894826
246,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.535683+01:00,0.02649447275283573,,37833,,,2,28,BVIEW_tracked_3d_object,0.8925560464586808,-0.6250269519727584,0.1710359565565457
247,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.546438+01:00,0.5117313720591811,,37834,,,2,28,BVIEW_tracked_3d_object,0.8917946295412621,-0.6260228403897238,0.17146427679198975
248,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.562708+01:00,0.8681801323345213,,37835,,,2,28,BVIEW_tracked_3d_object,0.8920308572076259,-0.6258940607126543,0.17115480410758382
249,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:24.572706+01:00,0.920956772352914,,37836,,,2,28,BVIEW_tracked_3d_object,0.8924240785292571,-0.6215674562170191,0.1667376217940144
250,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.581783+01:00,1.9376319851031165,,37837,,,2,28,BVIEW_tracked_3d_object,0.8907077984086815,-0.6260411771322669,0.172377223692989
251,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.593175+01:00,1.1937309023743974,,37838,,,2,28,BVIEW_tracked_3d_object,0.8877996263367359,-0.6266017498755977,0.1723863818054631
252,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": -1}             ",2020-11-11T11:55:24.605418+01:00,1.1937309023743974,,37839,,,0,28,BVIEW_tracked_3d_object,0.8877996263367359,-0.6266017498755977,0.1723863818054631
253,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": -1}             ",2020-11-11T11:55:24.616829+01:00,1.1937309023743974,,37840,,,0,28,BVIEW_tracked_3d_object,0.8877996263367359,-0.6266017498755977,0.1723863818054631
254,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.656851+01:00,0.7809684261550838,,37843,,,2,29,BVIEW_tracked_3d_object,0.8914313378945588,-0.625962278176334,0.17108815346188336
255,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 2, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.679024+01:00,0.7809684261550838,,37844,,,2,29,BVIEW_tracked_3d_object,0.8914313378945588,-0.625962278176334,0.17108815346188336
256,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.702446+01:00,0.774857281407276,,37845,,,2,29,BVIEW_tracked_3d_object,0.8914196361929035,-0.6284989208615973,0.17220938857323406
257,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:24.719348+01:00,0.7212230811363793,,37846,,,2,29,BVIEW_tracked_3d_object,0.8900717365809079,-0.6193015262714844,0.17859190038841707
258,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:24.764019+01:00,0.8692205708709819,,37847,,,2,29,BVIEW_tracked_3d_object,0.8925651022895471,-0.6346491863385676,0.17355629527064698
259,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:24.783077+01:00,1.4520710573690332,,37848,,,2,29,BVIEW_tracked_3d_object,0.9046568659336386,-0.626441320992881,0.17873218921069348
260,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 4, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:24.797749+01:00,1.0089517042407268,,37849,,,2,29,BVIEW_tracked_3d_object,0.9060277187077401,-0.6247490663522348,0.17981967389149792
261,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 2, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:24.812379+01:00,0.9689796369218849,,37850,,,2,29,BVIEW_tracked_3d_object,0.8956117477373754,-0.6333195744697476,0.1765703977780917
262,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 4, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:24.826050+01:00,0.04027778327867804,,37851,,,2,29,BVIEW_tracked_3d_object,0.8944581662242426,-0.6288482805451736,0.176337453295582
263,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:24.844445+01:00,1.3272865869446138,,37852,,,2,29,BVIEW_tracked_3d_object,0.8944974657572113,-0.6296390298189863,0.17715059472229158
264,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:24.857407+01:00,1.0282452403408375,,37853,,,2,29,BVIEW_tracked_3d_object,0.89732499908382,-0.6362390679001885,0.17809478072468746
265,"{""cam_vid_id_2464"": 4, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:24.873591+01:00,0.018922946765471196,,37854,,,2,29,BVIEW_tracked_3d_object,0.9011802047954849,-0.6282568663688036,0.17781859634852062
266,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 4}               ",2020-11-11T11:55:24.892093+01:00,1.5447463464444362,,37855,,,2,29,BVIEW_tracked_3d_object,0.9064808340586273,-0.6251447717731633,0.1817586796547474
267,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:24.906256+01:00,1.7836974441961932,,37856,,,2,29,BVIEW_tracked_3d_object,0.896652662071698,-0.6174926646587399,0.17861191037908514
268,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:24.917608+01:00,1.4248896300534046,,37857,,,2,29,BVIEW_tracked_3d_object,0.8931055967831522,-0.6210319237005629,0.17730431533640786
269,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:24.933799+01:00,1.9131234717428502,,37858,,,2,29,BVIEW_tracked_3d_object,0.8938288673441793,-0.6202936689560343,0.17804126656868505
270,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:24.952578+01:00,0.7702795748909577,,37859,,,2,29,BVIEW_tracked_3d_object,0.8874208759442804,-0.6232167946896678,0.17706608322577921
271,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.964553+01:00,1.516628335008884,,37860,,,2,29,BVIEW_tracked_3d_object,0.8898201796796319,-0.6349720496082555,0.17717196268172705
272,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:24.978889+01:00,0.26923941650307515,,37861,,,2,29,BVIEW_tracked_3d_object,0.8984400650120732,-0.6273381512695556,0.17689633435106172
273,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 4, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:24.995749+01:00,1.307664377165035,,37862,,,2,29,BVIEW_tracked_3d_object,0.8899005622355248,-0.635221111434379,0.1769845073070729
274,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 5, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:25.010548+01:00,1.9071820591538333,,37863,,,2,29,BVIEW_tracked_3d_object,0.8933272746871073,-0.6329097366698713,0.17691601858180608
275,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:25.019433+01:00,1.2841283846175338,,37864,,,2,29,BVIEW_tracked_3d_object,0.8897501132072181,-0.6358865849365108,0.17693997053472665
276,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:25.033207+01:00,1.205864949876445,,37865,,,2,29,BVIEW_tracked_3d_object,0.8926710521189655,-0.6324769792830863,0.17605096567536063
277,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:25.047397+01:00,0.7782305039262174,,37866,,,2,29,BVIEW_tracked_3d_object,0.8931060313361426,-0.6328003887134328,0.17597499551707876
278,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 2, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:25.060524+01:00,0.06402315557741915,,37867,,,2,29,BVIEW_tracked_3d_object,0.8985037914228584,-0.6261666171602114,0.17677080627852337
279,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:25.071612+01:00,0.14723542713439156,,37868,,,2,29,BVIEW_tracked_3d_object,0.898597005025218,-0.6278348106760442,0.17652311985819277
280,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:25.084411+01:00,1.0933961162197765,,37869,,,2,29,BVIEW_tracked_3d_object,0.8989187539127038,-0.62847486693031,0.17692488988408372
281,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 4, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:25.099841+01:00,0.10424578417791949,,37870,,,2,29,BVIEW_tracked_3d_object,0.8984550822914853,-0.6273481716980802,0.17645217181445091
282,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:25.120534+01:00,0.4097780341635649,,37871,,,2,29,BVIEW_tracked_3d_object,0.8986126900375135,-0.6241143660111285,0.17653342692345975
283,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:25.145198+01:00,1.9817175515575283,,37872,,,2,29,BVIEW_tracked_3d_object,0.8978230331962207,-0.6267847599658344,0.17806574435623626
284,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 2, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:25.164601+01:00,0.07516274291628978,,37873,,,2,29,BVIEW_tracked_3d_object,0.8982269233834757,-0.6263408760501681,0.1764727805124345
285,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:25.197415+01:00,0.23068163569155517,,37874,,,2,29,BVIEW_tracked_3d_object,0.8936694314472431,-0.6295754304502251,0.1768539174345554
286,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:25.216607+01:00,0.8375150118686678,,37875,,,2,29,BVIEW_tracked_3d_object,0.8926083784936646,-0.6293383055382941,0.17678325234466247
287,"{""cam_vid_id_2464"": 3, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 4}               ",2020-11-11T11:55:25.237683+01:00,1.3931964983939849,,37876,,,2,29,BVIEW_tracked_3d_object,0.8926563054442914,-0.6285326459076027,0.17524169648527402
288,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:25.256643+01:00,0.6870264309037475,,37877,,,2,29,BVIEW_tracked_3d_object,0.8930566569214151,-0.6305599885219104,0.17574722595948275
289,"{""cam_vid_id_2464"": 3, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 5}               ",2020-11-11T11:55:25.304987+01:00,0.33540429270355543,,37878,,,2,29,BVIEW_tracked_3d_object,0.8914150171347773,-0.6328284701873846,0.17902059389549474
290,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": 2}                ",2020-11-11T11:55:25.333977+01:00,1.4815242432737499,,37879,,,3,29,BVIEW_tracked_3d_object,0.8922388934343652,-0.6191843605063578,0.206523777827073
291,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 5, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.355904+01:00,1.9222329408406176,,37880,,,2,29,BVIEW_tracked_3d_object,0.8502690471591955,-0.6071013579301172,0.23660613166048114
292,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 4, ""cam_vid_id_2469"": 6}               ",2020-11-11T11:55:25.373799+01:00,0.6794788906799867,,37881,,,2,29,BVIEW_tracked_3d_object,0.832564530743441,-0.5591290110065633,0.26277724274694864
293,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 7, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:25.401354+01:00,0.41652723524362223,,37882,,,2,29,BVIEW_tracked_3d_object,0.8222316859469873,-0.5316937939079895,0.28353541273385396
294,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:25.416675+01:00,1.6608419343380068,,37883,,,2,29,BVIEW_tracked_3d_object,0.7578208171683655,-0.5104269186144308,0.31584789805284486
295,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": 4}               ",2020-11-11T11:55:25.450832+01:00,1.4280543547151419,,37884,,,2,29,BVIEW_tracked_3d_object,0.756971077852528,-0.5218944198634816,0.3344211256566091
296,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 4, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.475823+01:00,0.9908430658882551,,37885,,,2,29,BVIEW_tracked_3d_object,0.7001320689306707,-0.4663359307389055,0.36650889386081253
297,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 5, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.494160+01:00,1.4515750349108894,,37886,,,2,29,BVIEW_tracked_3d_object,0.6907553548259877,-0.4524324585470596,0.37835589714040824
298,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:25.503480+01:00,0.23252594573008603,,37887,,,2,29,BVIEW_tracked_3d_object,0.6378646780940821,-0.42835829476089354,0.3975643343877778
299,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:25.517872+01:00,1.2355015318769385,,37888,,,2,29,BVIEW_tracked_3d_object,0.6364893581772918,-0.403348237681635,0.42075040859399077
300,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 3}                ",2020-11-11T11:55:25.531452+01:00,0.2844246013123256,,37889,,,3,29,BVIEW_tracked_3d_object,0.621267391844342,-0.3908757129067065,0.43534760818208484
301,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.541901+01:00,0.719607978311029,,37890,,,2,29,BVIEW_tracked_3d_object,0.5768474174012193,-0.35155503493534107,0.4509646929055352
302,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 6, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.547060+01:00,1.178355576287279,,37891,,,2,29,BVIEW_tracked_3d_object,0.5524113627103537,-0.34006381487403337,0.459199996970788
303,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.575939+01:00,0.5446228388602535,,37892,,,2,29,BVIEW_tracked_3d_object,0.5037687048998563,-0.29778924545858776,0.46358125105653286
304,"{""cam_vid_id_2464"": 6, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:25.592535+01:00,1.101319470598923,,37893,,,2,29,BVIEW_tracked_3d_object,0.49053691043720393,-0.2866954480470131,0.4695763152113914
305,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 5, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.602696+01:00,1.2548012770759063,,37894,,,2,29,BVIEW_tracked_3d_object,0.46178581837391797,-0.26816750836196773,0.48638464157592926
306,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.609217+01:00,0.18514155230891868,,37895,,,2,29,BVIEW_tracked_3d_object,0.39807338087253313,-0.2468081090044604,0.4794868024885396
307,"{""cam_vid_id_2464"": 4, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.630462+01:00,1.0031612164516557,,37896,,,2,29,BVIEW_tracked_3d_object,0.38291501450061394,-0.22380957667492293,0.4743898621904324
308,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.643803+01:00,1.5240036142362003,,37897,,,2,29,BVIEW_tracked_3d_object,0.3496993362239085,-0.20312765593211118,0.47942284619652514
309,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}                ",2020-11-11T11:55:25.660642+01:00,3.0409207785058623,,37898,,,3,29,BVIEW_tracked_3d_object,0.3286607215750888,-0.18341352919245943,0.4715787703467518
310,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 2, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.676857+01:00,1.8617178175068854,,37899,,,2,29,BVIEW_tracked_3d_object,0.2945876019070648,-0.16718770483054038,0.4598400665949335
311,"{""cam_vid_id_2464"": 3, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 4}               ",2020-11-11T11:55:25.682796+01:00,0.4859358060661535,,37900,,,2,29,BVIEW_tracked_3d_object,0.2503860883478692,-0.14515416908135342,0.4548391573114275
312,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:25.694827+01:00,0.46648763412714694,,37901,,,2,29,BVIEW_tracked_3d_object,0.20717260627116235,-0.1177317442925063,0.439628035366995
313,"{""cam_vid_id_2464"": 3, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:25.707949+01:00,1.2271327134604981,,37902,,,2,29,BVIEW_tracked_3d_object,0.22057327368239493,-0.11090082925014445,0.42562915311793403
314,"{""cam_vid_id_2464"": 3, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:25.736775+01:00,1.628245888477055,,37903,,,2,29,BVIEW_tracked_3d_object,0.19350375686062155,-0.08134120875008591,0.41784767231705794
315,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": -1}             ",2020-11-11T11:55:25.807173+01:00,1.628245888477055,,37904,,,0,29,BVIEW_tracked_3d_object,0.19350375686062155,-0.08134120875008591,0.41784767231705794
316,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:25.836027+01:00,0.3286071978713411,,37905,,,2,29,BVIEW_tracked_3d_object,0.08852452796925374,-0.058752576545534674,0.38199414447771174
317,"{""cam_vid_id_2464"": 7, ""cam_vid_id_2466"": 4, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.853908+01:00,0.2663646418268464,,37906,,,2,29,BVIEW_tracked_3d_object,0.058946241986281636,-0.04449576230843064,0.3746713292664426
318,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:25.879541+01:00,0.3024803679925427,,37907,,,2,29,BVIEW_tracked_3d_object,0.03815386036360192,-0.029219100064429255,0.35595497481694455
319,"{""cam_vid_id_2464"": 5, ""cam_vid_id_2466"": 4, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:25.891145+01:00,1.0613491865629325,,37908,,,2,29,BVIEW_tracked_3d_object,0.03989413013788621,-0.025217464098405837,0.3535779018442866
320,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 5, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:25.906187+01:00,0.4595128351433021,,37909,,,2,29,BVIEW_tracked_3d_object,0.04167255741249461,-0.028189358047122425,0.3562017194440899
321,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:25.921588+01:00,0.011000887487341592,,37910,,,2,29,BVIEW_tracked_3d_object,0.033494479914692205,-0.040614436633016296,0.35868404805947235
322,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:25.939870+01:00,1.4448274771816778,,37911,,,2,29,BVIEW_tracked_3d_object,0.041925824755043965,-0.034496567559463835,0.36443983162031857
323,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:25.960590+01:00,0.2093291170814004,,37912,,,2,29,BVIEW_tracked_3d_object,0.04010784039241741,-0.02756136431068826,0.359596476865135
324,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:25.976601+01:00,1.518766020079775,,37913,,,2,29,BVIEW_tracked_3d_object,0.038307679241318844,-0.02529240103302935,0.3554943169341556
325,"{""cam_vid_id_2464"": 3, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:25.996750+01:00,0.39869145711077664,,37914,,,2,29,BVIEW_tracked_3d_object,0.04105425550659762,-0.028033115022979355,0.3571818562021104
326,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:26.015130+01:00,1.5066805268580188,,37915,,,2,29,BVIEW_tracked_3d_object,0.038007325724294834,-0.02836213196703624,0.35877100336232265
327,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:26.033530+01:00,1.705135095863968,,37916,,,2,29,BVIEW_tracked_3d_object,0.0340564842428971,-0.02988472613935708,0.3600970597368416
328,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:26.046161+01:00,0.26412157477727227,,37917,,,2,29,BVIEW_tracked_3d_object,0.03326793741632291,-0.028152281535760767,0.3571686171749056
329,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:26.064020+01:00,0.7547864047744959,,37918,,,2,29,BVIEW_tracked_3d_object,0.03317894172997893,-0.028338157197304578,0.34681579261594814
330,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:26.083351+01:00,1.9656801382147295,,37919,,,2,29,BVIEW_tracked_3d_object,0.02578913623146569,-0.029477563367106736,0.3461698778123823
331,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:26.101602+01:00,0.14219640091523747,,37920,,,2,29,BVIEW_tracked_3d_object,0.03733594334982108,-0.027699098852419373,0.34834400396610443
332,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:26.119898+01:00,1.397607744532496,,37921,,,2,29,BVIEW_tracked_3d_object,0.03464192043145216,-0.03074329390605604,0.3580209806022679
333,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:26.126566+01:00,1.1153150064590398,,37922,,,2,29,BVIEW_tracked_3d_object,0.03470526964429403,-0.029778864841471464,0.35721919036527616
334,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 2, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:26.141391+01:00,1.9482562439813558,,37923,,,2,29,BVIEW_tracked_3d_object,0.03796536042868843,-0.027413519778795987,0.36049098754365105
335,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:26.162887+01:00,0.4060308975053717,,37924,,,2,29,BVIEW_tracked_3d_object,0.035026257602887106,-0.0281776712172294,0.3569400283569656
336,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:26.173181+01:00,0.20741729965038003,,37925,,,2,29,BVIEW_tracked_3d_object,0.034876529413697864,-0.027887791244747183,0.35671139452409695
337,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:26.188515+01:00,0.15777865955792741,,37926,,,2,29,BVIEW_tracked_3d_object,0.034743888048599174,-0.027632461632675544,0.3578160701829758
338,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:26.206667+01:00,0.7100537899218974,,37927,,,2,29,BVIEW_tracked_3d_object,0.0447782862309953,-0.026109745817538298,0.3482470525988441
